AustralianPort,ForeignPort,Passengers_Total,Year,Month_num,Route
Brisbane,London,2811,1988,11,Brisbane → London
Brisbane,Los Angeles,834,1988,11,Brisbane → Los Angeles
Brisbane,Manchester,242,1988,11,Brisbane → Manchester
Brisbane,Manila,1811,1988,11,Brisbane → Manila
Brisbane,Nadi,1678,1988,11,Brisbane → Nadi
Brisbane,Nagoya,1821,1988,11,Brisbane → Nagoya
Brisbane,New York,5,1988,11,Brisbane → New York
Brisbane,Noumea,465,1988,11,Brisbane → Noumea
Brisbane,Papeete,22,1988,11,Brisbane → Papeete
Brisbane,Port Moresby,3502,1988,11,Brisbane → Port Moresby
Brisbane,Port Vila,514,1988,11,Brisbane → Port Vila
Brisbane,Rome,213,1988,11,Brisbane → Rome
Brisbane,San Francisco,460,1988,11,Brisbane → San Francisco
Brisbane,Seattle,25,1988,11,Brisbane → Seattle
Brisbane,Singapore,10872,1988,11,Brisbane → Singapore
Brisbane,Suva,240,1988,11,Brisbane → Suva
Brisbane,Tokyo,8028,1988,11,Brisbane → Tokyo
Brisbane,Vancouver,348,1988,11,Brisbane → Vancouver
Brisbane,Wellington,5027,1988,11,Brisbane → Wellington
Cairns,Amsterdam,6,1988,11,Cairns → Amsterdam
Cairns,Athens,29,1988,11,Cairns → Athens
Cairns,Auckland,1708,1988,11,Cairns → Auckland
Cairns,Bahrain,11,1988,11,Cairns → Bahrain
Cairns,Bangkok,973,1988,11,Cairns → Bangkok
Cairns,Bombay,25,1988,11,Cairns → Bombay
Cairns,Christchurch,597,1988,11,Cairns → Christchurch
Cairns,Frankfurt,30,1988,11,Cairns → Frankfurt
Cairns,Hong Kong,10,1988,11,Cairns → Hong Kong
Cairns,Honolulu,1698,1988,11,Cairns → Honolulu
Cairns,Kieta,183,1988,11,Cairns → Kieta
Cairns,London,185,1988,11,Cairns → London
Cairns,Los Angeles,1520,1988,11,Cairns → Los Angeles
Cairns,Manchester,3,1988,11,Cairns → Manchester
Cairns,Papeete,4,1988,11,Cairns → Papeete
Cairns,Port Moresby,3068,1988,11,Cairns → Port Moresby
Cairns,Rome,33,1988,11,Cairns → Rome
Cairns,San Francisco,1291,1988,11,Cairns → San Francisco
Cairns,Seattle,60,1988,11,Cairns → Seattle
Cairns,Singapore,1883,1988,11,Cairns → Singapore
Cairns,Tokyo,2424,1988,11,Cairns → Tokyo
Cairns,Vancouver,691,1988,11,Cairns → Vancouver
Darwin,Athens,23,1988,11,Darwin → Athens
Darwin,Auckland,207,1988,11,Darwin → Auckland
Darwin,Bahrain,3,1988,11,Darwin → Bahrain
Darwin,Bandar Seri Begawan,951,1988,11,Darwin → Bandar Seri Begawan
Darwin,Bangkok,26,1988,11,Darwin → Bangkok
Darwin,Bombay,3,1988,11,Darwin → Bombay
Darwin,Denpasar,1304,1988,11,Darwin → Denpasar
Darwin,Frankfurt,35,1988,11,Darwin → Frankfurt
Darwin,Kupang,1010,1988,11,Darwin → Kupang
Darwin,London,124,1988,11,Darwin → London
Darwin,Manchester,4,1988,11,Darwin → Manchester
Darwin,Rome,9,1988,11,Darwin → Rome
Darwin,Singapore,2552,1988,11,Darwin → Singapore
Hobart,Auckland,388,1988,11,Hobart → Auckland
Hobart,Christchurch,878,1988,11,Hobart → Christchurch
Melbourne,Abu Dhabi,166,1988,11,Melbourne → Abu Dhabi
Melbourne,Amsterdam,1272,1988,11,Melbourne → Amsterdam
Melbourne,Athens,3969,1988,11,Melbourne → Athens
Melbourne,Auckland,18823,1988,11,Melbourne → Auckland
Melbourne,Bahrain,130,1988,11,Melbourne → Bahrain
Melbourne,Bangkok,6975,1988,11,Melbourne → Bangkok
Melbourne,Belgrade,1519,1988,11,Melbourne → Belgrade
Melbourne,Bombay,178,1988,11,Melbourne → Bombay
Melbourne,Christchurch,6652,1988,11,Melbourne → Christchurch
Melbourne,Colombo,56,1988,11,Melbourne → Colombo
Melbourne,Denpasar,6356,1988,11,Melbourne → Denpasar
Melbourne,Dubai,34,1988,11,Melbourne → Dubai
Melbourne,Frankfurt,3477,1988,11,Melbourne → Frankfurt
Melbourne,Hong Kong,14177,1988,11,Melbourne → Hong Kong
Melbourne,Honolulu,6262,1988,11,Melbourne → Honolulu
Melbourne,Jakarta,940,1988,11,Melbourne → Jakarta
Melbourne,Kuala Lumpur,5302,1988,11,Melbourne → Kuala Lumpur
Melbourne,London,5973,1988,11,Melbourne → London
Melbourne,Los Angeles,7415,1988,11,Melbourne → Los Angeles
Melbourne,Manchester,523,1988,11,Melbourne → Manchester
Melbourne,Manila,3066,1988,11,Melbourne → Manila
Melbourne,Nadi,3801,1988,11,Melbourne → Nadi
Melbourne,Nagoya,765,1988,11,Melbourne → Nagoya
Melbourne,Nauru,300,1988,11,Melbourne → Nauru
Melbourne,New York,87,1988,11,Melbourne → New York
Melbourne,Noumea,232,1988,11,Melbourne → Noumea
Melbourne,Papeete,485,1988,11,Melbourne → Papeete
Melbourne,Rome,3351,1988,11,Melbourne → Rome
Melbourne,San Francisco,1476,1988,11,Melbourne → San Francisco
Melbourne,Singapore,17908,1988,11,Melbourne → Singapore
Melbourne,Tokyo,3387,1988,11,Melbourne → Tokyo
Melbourne,Vancouver,307,1988,11,Melbourne → Vancouver
Melbourne,Wellington,3710,1988,11,Melbourne → Wellington
Norfolk Island,Auckland,2205,1988,11,Norfolk Island → Auckland
Perth,Abu Dhabi,12,1988,11,Perth → Abu Dhabi
Perth,Amsterdam,215,1988,11,Perth → Amsterdam
Perth,Athens,89,1988,11,Perth → Athens
Perth,Auckland,5199,1988,11,Perth → Auckland
Perth,Bahrain,50,1988,11,Perth → Bahrain
Perth,Bangkok,4024,1988,11,Perth → Bangkok
Perth,Bombay,110,1988,11,Perth → Bombay
Perth,Christchurch,532,1988,11,Perth → Christchurch
Perth,Denpasar,7154,1988,11,Perth → Denpasar
Perth,Frankfurt,512,1988,11,Perth → Frankfurt
Perth,Harare,1290,1988,11,Perth → Harare
Perth,Hong Kong,4551,1988,11,Perth → Hong Kong
Perth,Honolulu,141,1988,11,Perth → Honolulu
Perth,Jakarta,1681,1988,11,Perth → Jakarta
Perth,Kuala Lumpur,5447,1988,11,Perth → Kuala Lumpur
Perth,London,5613,1988,11,Perth → London
Perth,Los Angeles,168,1988,11,Perth → Los Angeles
Perth,Manchester,378,1988,11,Perth → Manchester
Perth,Nadi,1,1988,11,Perth → Nadi
Perth,Port Moresby,2,1988,11,Perth → Port Moresby
Perth,Rome,291,1988,11,Perth → Rome
Perth,San Francisco,133,1988,11,Perth → San Francisco
Perth,Singapore,21941,1988,11,Perth → Singapore
Perth,Tokyo,1944,1988,11,Perth → Tokyo
Perth,Vancouver,35,1988,11,Perth → Vancouver
Port Hedland,Denpasar,352,1988,11,Port Hedland → Denpasar
Sydney,Abu Dhabi,361,1988,11,Sydney → Abu Dhabi
Sydney,Amsterdam,1574,1988,11,Sydney → Amsterdam
Sydney,Apia,625,1988,11,Sydney → Apia
Sydney,Athens,3832,1988,11,Sydney → Athens
Sydney,Auckland,62981,1988,11,Sydney → Auckland
Sydney,Bahrain,484,1988,11,Sydney → Bahrain
Sydney,Bangkok,11859,1988,11,Sydney → Bangkok
Sydney,Beijing,1838,1988,11,Sydney → Beijing
Sydney,Belgrade,2068,1988,11,Sydney → Belgrade
Sydney,Bombay,2311,1988,11,Sydney → Bombay
Sydney,Christchurch,19852,1988,11,Sydney → Christchurch
Sydney,Colombo,32,1988,11,Sydney → Colombo
Sydney,Denpasar,7411,1988,11,Sydney → Denpasar
Sydney,Dubai,77,1988,11,Sydney → Dubai
Sydney,Frankfurt,4966,1988,11,Sydney → Frankfurt
Sydney,Harare,1726,1988,11,Sydney → Harare
Sydney,Hong Kong,23181,1988,11,Sydney → Hong Kong
Sydney,Honolulu,20440,1988,11,Sydney → Honolulu
Sydney,Jakarta,4773,1988,11,Sydney → Jakarta
Sydney,Kuala Lumpur,6509,1988,11,Sydney → Kuala Lumpur
Sydney,London,13102,1988,11,Sydney → London
Sydney,Los Angeles,24410,1988,11,Sydney → Los Angeles
Sydney,Manchester,737,1988,11,Sydney → Manchester
Sydney,Manila,6374,1988,11,Sydney → Manila
Sydney,Nadi,10086,1988,11,Sydney → Nadi
Sydney,Nagoya,3669,1988,11,Sydney → Nagoya
Sydney,Nauru,166,1988,11,Sydney → Nauru
Sydney,New Delhi,1909,1988,11,Sydney → New Delhi
Sydney,New York,355,1988,11,Sydney → New York
Sydney,Noumea,3981,1988,11,Sydney → Noumea
Sydney,Pago Pago,1161,1988,11,Sydney → Pago Pago
Sydney,Papeete,3983,1988,11,Sydney → Papeete
Sydney,Paris,588,1988,11,Sydney → Paris
Sydney,Port Moresby,3309,1988,11,Sydney → Port Moresby
Sydney,Port Vila,1002,1988,11,Sydney → Port Vila
Sydney,Rarotonga,316,1988,11,Sydney → Rarotonga
Sydney,Rome,3570,1988,11,Sydney → Rome
Sydney,San Francisco,5490,1988,11,Sydney → San Francisco
Sydney,Singapore,30742,1988,11,Sydney → Singapore
Sydney,Tokyo,41170,1988,11,Sydney → Tokyo
Sydney,Toronto,1481,1988,11,Sydney → Toronto
Sydney,Vancouver,1947,1988,11,Sydney → Vancouver
Sydney,Vienna,1034,1988,11,Sydney → Vienna
Sydney,Wellington,12123,1988,11,Sydney → Wellington
Townsville,Auckland,570,1988,11,Townsville → Auckland
Townsville,Bahrain,1,1988,11,Townsville → Bahrain
Townsville,Bangkok,17,1988,11,Townsville → Bangkok
Townsville,Bombay,17,1988,11,Townsville → Bombay
Townsville,Frankfurt,63,1988,11,Townsville → Frankfurt
Townsville,London,77,1988,11,Townsville → London
Townsville,Port Moresby,108,1988,11,Townsville → Port Moresby
Townsville,Singapore,583,1988,11,Townsville → Singapore
Adelaide,Abu Dhabi,9,1988,12,Adelaide → Abu Dhabi
Adelaide,Amsterdam,25,1988,12,Adelaide → Amsterdam
Adelaide,Athens,37,1988,12,Adelaide → Athens
Adelaide,Auckland,1434,1988,12,Adelaide → Auckland
Adelaide,Bahrain,11,1988,12,Adelaide → Bahrain
Adelaide,Bangkok,62,1988,12,Adelaide → Bangkok
Adelaide,Bombay,53,1988,12,Adelaide → Bombay
Adelaide,Dubai,6,1988,12,Adelaide → Dubai
Adelaide,Frankfurt,369,1988,12,Adelaide → Frankfurt
Adelaide,Hong Kong,26,1988,12,Adelaide → Hong Kong
Adelaide,Honolulu,26,1988,12,Adelaide → Honolulu
Adelaide,Jakarta,1,1988,12,Adelaide → Jakarta
Adelaide,Kuala Lumpur,2,1988,12,Adelaide → Kuala Lumpur
Adelaide,London,2215,1988,12,Adelaide → London
Adelaide,Los Angeles,43,1988,12,Adelaide → Los Angeles
Adelaide,Manchester,173,1988,12,Adelaide → Manchester
Adelaide,Nadi,1,1988,12,Adelaide → Nadi
Adelaide,Rome,153,1988,12,Adelaide → Rome
Adelaide,San Francisco,65,1988,12,Adelaide → San Francisco
Adelaide,Singapore,7051,1988,12,Adelaide → Singapore
Adelaide,Tokyo,2,1988,12,Adelaide → Tokyo
Adelaide,Vancouver,2,1988,12,Adelaide → Vancouver
Brisbane,Abu Dhabi,5,1988,12,Brisbane → Abu Dhabi
Brisbane,Amsterdam,95,1988,12,Brisbane → Amsterdam
Brisbane,Athens,54,1988,12,Brisbane → Athens
Brisbane,Auckland,19893,1988,12,Brisbane → Auckland
Brisbane,Bahrain,95,1988,12,Brisbane → Bahrain
Brisbane,Bangkok,2265,1988,12,Brisbane → Bangkok
Brisbane,Bombay,60,1988,12,Brisbane → Bombay
Brisbane,Christchurch,7606,1988,12,Brisbane → Christchurch
Brisbane,Denpasar,923,1988,12,Brisbane → Denpasar
Brisbane,Frankfurt,774,1988,12,Brisbane → Frankfurt
Brisbane,Harare,2,1988,12,Brisbane → Harare
Brisbane,Hong Kong,4340,1988,12,Brisbane → Hong Kong
Brisbane,Honiara,2063,1988,12,Brisbane → Honiara
Brisbane,Honolulu,2147,1988,12,Brisbane → Honolulu
Brisbane,London,2989,1988,12,Brisbane → London
Brisbane,Los Angeles,1084,1988,12,Brisbane → Los Angeles
Brisbane,Manchester,242,1988,12,Brisbane → Manchester
Brisbane,Manila,1700,1988,12,Brisbane → Manila
Brisbane,Nadi,2104,1988,12,Brisbane → Nadi
Brisbane,Nagoya,1629,1988,12,Brisbane → Nagoya
Brisbane,Noumea,881,1988,12,Brisbane → Noumea
Brisbane,Papeete,24,1988,12,Brisbane → Papeete
Brisbane,Port Moresby,4277,1988,12,Brisbane → Port Moresby
Brisbane,Port Vila,662,1988,12,Brisbane → Port Vila
Brisbane,Rome,157,1988,12,Brisbane → Rome
Brisbane,San Francisco,539,1988,12,Brisbane → San Francisco
Brisbane,Seattle,46,1988,12,Brisbane → Seattle
Brisbane,Singapore,12261,1988,12,Brisbane → Singapore
Brisbane,Suva,259,1988,12,Brisbane → Suva
Brisbane,Tokyo,9296,1988,12,Brisbane → Tokyo
Brisbane,Vancouver,502,1988,12,Brisbane → Vancouver
Brisbane,Wellington,5007,1988,12,Brisbane → Wellington
Cairns,Amsterdam,6,1988,12,Cairns → Amsterdam
Cairns,Auckland,2204,1988,12,Cairns → Auckland
Cairns,Bangkok,845,1988,12,Cairns → Bangkok
Cairns,Bombay,12,1988,12,Cairns → Bombay
Cairns,Christchurch,707,1988,12,Cairns → Christchurch
Cairns,Frankfurt,15,1988,12,Cairns → Frankfurt
Cairns,Hong Kong,14,1988,12,Cairns → Hong Kong
Cairns,Honolulu,1279,1988,12,Cairns → Honolulu
Cairns,Kieta,500,1988,12,Cairns → Kieta
Cairns,London,109,1988,12,Cairns → London
Cairns,Los Angeles,1509,1988,12,Cairns → Los Angeles
Cairns,Manchester,8,1988,12,Cairns → Manchester
Cairns,Port Moresby,3125,1988,12,Cairns → Port Moresby
Cairns,Rome,15,1988,12,Cairns → Rome
Cairns,San Francisco,867,1988,12,Cairns → San Francisco
Cairns,Seattle,70,1988,12,Cairns → Seattle
Cairns,Singapore,1532,1988,12,Cairns → Singapore
Cairns,Tokyo,2869,1988,12,Cairns → Tokyo
Cairns,Vancouver,435,1988,12,Cairns → Vancouver
Darwin,Athens,13,1988,12,Darwin → Athens
Darwin,Auckland,453,1988,12,Darwin → Auckland
Darwin,Bahrain,6,1988,12,Darwin → Bahrain
Darwin,Bandar Seri Begawan,1334,1988,12,Darwin → Bandar Seri Begawan
Darwin,Bangkok,28,1988,12,Darwin → Bangkok
Darwin,Bombay,6,1988,12,Darwin → Bombay
Darwin,Denpasar,2306,1988,12,Darwin → Denpasar
Darwin,Frankfurt,60,1988,12,Darwin → Frankfurt
Darwin,Kupang,928,1988,12,Darwin → Kupang
Darwin,London,71,1988,12,Darwin → London
Darwin,Manchester,2,1988,12,Darwin → Manchester
Darwin,Rome,3,1988,12,Darwin → Rome
Darwin,Singapore,3095,1988,12,Darwin → Singapore
Hobart,Auckland,496,1988,12,Hobart → Auckland
Hobart,Christchurch,908,1988,12,Hobart → Christchurch
Melbourne,Abu Dhabi,110,1988,12,Melbourne → Abu Dhabi
Melbourne,Amsterdam,1649,1988,12,Melbourne → Amsterdam
Melbourne,Athens,4264,1988,12,Melbourne → Athens
Melbourne,Auckland,19685,1988,12,Melbourne → Auckland
Melbourne,Bahrain,258,1988,12,Melbourne → Bahrain
Melbourne,Bangkok,7956,1988,12,Melbourne → Bangkok
Melbourne,Belgrade,1601,1988,12,Melbourne → Belgrade
Melbourne,Bombay,543,1988,12,Melbourne → Bombay
Melbourne,Christchurch,7981,1988,12,Melbourne → Christchurch
Melbourne,Colombo,198,1988,12,Melbourne → Colombo
Melbourne,Denpasar,6309,1988,12,Melbourne → Denpasar
Melbourne,Dubai,37,1988,12,Melbourne → Dubai
Melbourne,Frankfurt,4491,1988,12,Melbourne → Frankfurt
Melbourne,Hong Kong,14372,1988,12,Melbourne → Hong Kong
Melbourne,Honolulu,5874,1988,12,Melbourne → Honolulu
Melbourne,Jakarta,1375,1988,12,Melbourne → Jakarta
Melbourne,Kuala Lumpur,6163,1988,12,Melbourne → Kuala Lumpur
Melbourne,London,7954,1988,12,Melbourne → London
Melbourne,Los Angeles,7940,1988,12,Melbourne → Los Angeles
Melbourne,Manchester,582,1988,12,Melbourne → Manchester
Melbourne,Manila,3410,1988,12,Melbourne → Manila
Melbourne,Nadi,5514,1988,12,Melbourne → Nadi
Melbourne,Nagoya,502,1988,12,Melbourne → Nagoya
Melbourne,Nauru,95,1988,12,Melbourne → Nauru
Melbourne,New York,16,1988,12,Melbourne → New York
Melbourne,Noumea,348,1988,12,Melbourne → Noumea
Melbourne,Papeete,595,1988,12,Melbourne → Papeete
Melbourne,Rome,3311,1988,12,Melbourne → Rome
Melbourne,San Francisco,2235,1988,12,Melbourne → San Francisco
Melbourne,Singapore,21892,1988,12,Melbourne → Singapore
Melbourne,Tokyo,3717,1988,12,Melbourne → Tokyo
Melbourne,Vancouver,524,1988,12,Melbourne → Vancouver
Melbourne,Wellington,4329,1988,12,Melbourne → Wellington
Norfolk Island,Auckland,1911,1988,12,Norfolk Island → Auckland
Perth,Abu Dhabi,2,1988,12,Perth → Abu Dhabi
Perth,Amsterdam,96,1988,12,Perth → Amsterdam
Perth,Athens,69,1988,12,Perth → Athens
Perth,Auckland,7431,1988,12,Perth → Auckland
Perth,Bahrain,75,1988,12,Perth → Bahrain
Perth,Bangkok,4677,1988,12,Perth → Bangkok
Perth,Bombay,101,1988,12,Perth → Bombay
Perth,Christchurch,725,1988,12,Perth → Christchurch
Perth,Denpasar,7018,1988,12,Perth → Denpasar
Perth,Frankfurt,570,1988,12,Perth → Frankfurt
Perth,Harare,2050,1988,12,Perth → Harare
Perth,Hong Kong,5528,1988,12,Perth → Hong Kong
Perth,Honolulu,165,1988,12,Perth → Honolulu
Perth,Jakarta,2573,1988,12,Perth → Jakarta
Perth,Kuala Lumpur,7061,1988,12,Perth → Kuala Lumpur
Perth,London,6286,1988,12,Perth → London
Perth,Los Angeles,173,1988,12,Perth → Los Angeles
Perth,Manchester,508,1988,12,Perth → Manchester
Perth,Rome,366,1988,12,Perth → Rome
Perth,San Francisco,290,1988,12,Perth → San Francisco
Perth,Singapore,27426,1988,12,Perth → Singapore
Perth,Tokyo,1933,1988,12,Perth → Tokyo
Perth,Vancouver,79,1988,12,Perth → Vancouver
Port Hedland,Denpasar,428,1988,12,Port Hedland → Denpasar
Sydney,Abu Dhabi,395,1988,12,Sydney → Abu Dhabi
Sydney,Amsterdam,1785,1988,12,Sydney → Amsterdam
Sydney,Apia,890,1988,12,Sydney → Apia
Sydney,Athens,4970,1988,12,Sydney → Athens
Sydney,Auckland,66149,1988,12,Sydney → Auckland
Sydney,Bahrain,584,1988,12,Sydney → Bahrain
Sydney,Bangkok,12111,1988,12,Sydney → Bangkok
Sydney,Beijing,1513,1988,12,Sydney → Beijing
Sydney,Belgrade,2108,1988,12,Sydney → Belgrade
Sydney,Bombay,2698,1988,12,Sydney → Bombay
Sydney,Buenos Aires,2368,1988,12,Sydney → Buenos Aires
Sydney,Christchurch,18160,1988,12,Sydney → Christchurch
Sydney,Colombo,94,1988,12,Sydney → Colombo
Sydney,Denpasar,7165,1988,12,Sydney → Denpasar
Sydney,Dubai,160,1988,12,Sydney → Dubai
Sydney,Frankfurt,6208,1988,12,Sydney → Frankfurt
Sydney,Harare,3331,1988,12,Sydney → Harare
Sydney,Hong Kong,29921,1988,12,Sydney → Hong Kong
Sydney,Honolulu,18513,1988,12,Sydney → Honolulu
Sydney,Jakarta,5850,1988,12,Sydney → Jakarta
Sydney,Kuala Lumpur,7545,1988,12,Sydney → Kuala Lumpur
Sydney,London,16861,1988,12,Sydney → London
Sydney,Los Angeles,24811,1988,12,Sydney → Los Angeles
Sydney,Manchester,995,1988,12,Sydney → Manchester
Sydney,Manila,7170,1988,12,Sydney → Manila
Sydney,Nadi,13896,1988,12,Sydney → Nadi
Sydney,Nagoya,2916,1988,12,Sydney → Nagoya
Sydney,Nauru,115,1988,12,Sydney → Nauru
Sydney,New Delhi,2022,1988,12,Sydney → New Delhi
Sydney,New York,134,1988,12,Sydney → New York
Sydney,Noumea,5604,1988,12,Sydney → Noumea
Sydney,Pago Pago,1266,1988,12,Sydney → Pago Pago
Sydney,Papeete,4188,1988,12,Sydney → Papeete
Sydney,Paris,422,1988,12,Sydney → Paris
Sydney,Port Moresby,4985,1988,12,Sydney → Port Moresby
Sydney,Port Vila,1228,1988,12,Sydney → Port Vila
Sydney,Rarotonga,278,1988,12,Sydney → Rarotonga
Sydney,Rome,4283,1988,12,Sydney → Rome
Sydney,San Francisco,7128,1988,12,Sydney → San Francisco
Sydney,Seattle,0,1988,12,Sydney → Seattle
Sydney,Singapore,32151,1988,12,Sydney → Singapore
Sydney,Tokyo,38406,1988,12,Sydney → Tokyo
Sydney,Toronto,1795,1988,12,Sydney → Toronto
Sydney,Vancouver,2336,1988,12,Sydney → Vancouver
Sydney,Vienna,1587,1988,12,Sydney → Vienna
Sydney,Wellington,12976,1988,12,Sydney → Wellington
Townsville,Amsterdam,1,1988,12,Townsville → Amsterdam
Townsville,Auckland,861,1988,12,Townsville → Auckland
Townsville,Bangkok,7,1988,12,Townsville → Bangkok
Townsville,Bombay,23,1988,12,Townsville → Bombay
Townsville,Frankfurt,39,1988,12,Townsville → Frankfurt
Townsville,London,9,1988,12,Townsville → London
Townsville,Manila,64,1988,12,Townsville → Manila
Townsville,Port Moresby,126,1988,12,Townsville → Port Moresby
Townsville,Singapore,797,1988,12,Townsville → Singapore
Adelaide,Abu Dhabi,7,1989,1,Adelaide → Abu Dhabi
Adelaide,Amsterdam,22,1989,1,Adelaide → Amsterdam
Adelaide,Athens,39,1989,1,Adelaide → Athens
Adelaide,Auckland,1968,1989,1,Adelaide → Auckland
Adelaide,Bahrain,41,1989,1,Adelaide → Bahrain
Adelaide,Bangkok,43,1989,1,Adelaide → Bangkok
Adelaide,Bombay,28,1989,1,Adelaide → Bombay
Adelaide,Denpasar,4,1989,1,Adelaide → Denpasar
Adelaide,Dubai,5,1989,1,Adelaide → Dubai
Adelaide,Frankfurt,341,1989,1,Adelaide → Frankfurt
Adelaide,Hong Kong,61,1989,1,Adelaide → Hong Kong
Adelaide,Honolulu,58,1989,1,Adelaide → Honolulu
Adelaide,London,2604,1989,1,Adelaide → London
Adelaide,Los Angeles,39,1989,1,Adelaide → Los Angeles
Adelaide,Manchester,205,1989,1,Adelaide → Manchester
Adelaide,Nadi,12,1989,1,Adelaide → Nadi
Adelaide,Rome,135,1989,1,Adelaide → Rome
Adelaide,San Francisco,43,1989,1,Adelaide → San Francisco
Adelaide,Singapore,7664,1989,1,Adelaide → Singapore
Adelaide,Vancouver,1,1989,1,Adelaide → Vancouver
Brisbane,Abu Dhabi,11,1989,1,Brisbane → Abu Dhabi
Brisbane,Amsterdam,87,1989,1,Brisbane → Amsterdam
Brisbane,Athens,64,1989,1,Brisbane → Athens
Brisbane,Auckland,19599,1989,1,Brisbane → Auckland
Brisbane,Bahrain,64,1989,1,Brisbane → Bahrain
Brisbane,Bangkok,2583,1989,1,Brisbane → Bangkok
Brisbane,Bombay,14,1989,1,Brisbane → Bombay
Brisbane,Christchurch,7026,1989,1,Brisbane → Christchurch
Brisbane,Denpasar,944,1989,1,Brisbane → Denpasar
Brisbane,Frankfurt,985,1989,1,Brisbane → Frankfurt
Brisbane,Harare,4,1989,1,Brisbane → Harare
Brisbane,Hong Kong,4569,1989,1,Brisbane → Hong Kong
Brisbane,Honiara,2032,1989,1,Brisbane → Honiara
Brisbane,Honolulu,2619,1989,1,Brisbane → Honolulu
Brisbane,Jakarta,8,1989,1,Brisbane → Jakarta
Brisbane,London,3109,1989,1,Brisbane → London
Brisbane,Los Angeles,963,1989,1,Brisbane → Los Angeles
Brisbane,Manchester,270,1989,1,Brisbane → Manchester
Brisbane,Manila,1525,1989,1,Brisbane → Manila
Brisbane,Nadi,2898,1989,1,Brisbane → Nadi
Brisbane,Nagoya,1501,1989,1,Brisbane → Nagoya
Brisbane,New York,1,1989,1,Brisbane → New York
Brisbane,Noumea,1443,1989,1,Brisbane → Noumea
Brisbane,Papeete,4,1989,1,Brisbane → Papeete
Brisbane,Port Moresby,5439,1989,1,Brisbane → Port Moresby
Brisbane,Port Vila,575,1989,1,Brisbane → Port Vila
Brisbane,Rome,183,1989,1,Brisbane → Rome
Brisbane,San Francisco,438,1989,1,Brisbane → San Francisco
Brisbane,Seattle,62,1989,1,Brisbane → Seattle
Brisbane,Singapore,10492,1989,1,Brisbane → Singapore
Brisbane,Suva,164,1989,1,Brisbane → Suva
Brisbane,Tokyo,7982,1989,1,Brisbane → Tokyo
Brisbane,Vancouver,439,1989,1,Brisbane → Vancouver
Brisbane,Wellington,5370,1989,1,Brisbane → Wellington
Cairns,Amsterdam,8,1989,1,Cairns → Amsterdam
Cairns,Auckland,3019,1989,1,Cairns → Auckland
Cairns,Bahrain,6,1989,1,Cairns → Bahrain
Cairns,Bangkok,958,1989,1,Cairns → Bangkok
Cairns,Bombay,24,1989,1,Cairns → Bombay
Cairns,Christchurch,1160,1989,1,Cairns → Christchurch
Cairns,Frankfurt,28,1989,1,Cairns → Frankfurt
Cairns,Hong Kong,4,1989,1,Cairns → Hong Kong
Cairns,Honolulu,1746,1989,1,Cairns → Honolulu
Cairns,Kieta,713,1989,1,Cairns → Kieta
Cairns,London,150,1989,1,Cairns → London
Cairns,Los Angeles,1240,1989,1,Cairns → Los Angeles
Cairns,Manchester,5,1989,1,Cairns → Manchester
Cairns,Papeete,5,1989,1,Cairns → Papeete
Cairns,Port Moresby,3842,1989,1,Cairns → Port Moresby
Cairns,San Francisco,757,1989,1,Cairns → San Francisco
Cairns,Seattle,145,1989,1,Cairns → Seattle
Cairns,Singapore,1772,1989,1,Cairns → Singapore
Cairns,Tokyo,2684,1989,1,Cairns → Tokyo
Cairns,Vancouver,503,1989,1,Cairns → Vancouver
Darwin,Athens,7,1989,1,Darwin → Athens
Darwin,Auckland,336,1989,1,Darwin → Auckland
Darwin,Bandar Seri Begawan,1458,1989,1,Darwin → Bandar Seri Begawan
Darwin,Bangkok,4,1989,1,Darwin → Bangkok
Darwin,Bombay,14,1989,1,Darwin → Bombay
Darwin,Denpasar,2450,1989,1,Darwin → Denpasar
Darwin,Kupang,795,1989,1,Darwin → Kupang
Darwin,London,48,1989,1,Darwin → London
Darwin,Rome,26,1989,1,Darwin → Rome
Darwin,Singapore,3012,1989,1,Darwin → Singapore
Hobart,Auckland,613,1989,1,Hobart → Auckland
Hobart,Christchurch,1081,1989,1,Hobart → Christchurch
Melbourne,Abu Dhabi,61,1989,1,Melbourne → Abu Dhabi
Melbourne,Amsterdam,1617,1989,1,Melbourne → Amsterdam
Melbourne,Athens,4105,1989,1,Melbourne → Athens
Melbourne,Auckland,20783,1989,1,Melbourne → Auckland
Melbourne,Bahrain,236,1989,1,Melbourne → Bahrain
Melbourne,Bangkok,8821,1989,1,Melbourne → Bangkok
Melbourne,Belgrade,1582,1989,1,Melbourne → Belgrade
Melbourne,Bombay,349,1989,1,Melbourne → Bombay
Melbourne,Christchurch,9276,1989,1,Melbourne → Christchurch
Melbourne,Colombo,109,1989,1,Melbourne → Colombo
Melbourne,Denpasar,9452,1989,1,Melbourne → Denpasar
Melbourne,Dubai,30,1989,1,Melbourne → Dubai
Melbourne,Frankfurt,4774,1989,1,Melbourne → Frankfurt
Melbourne,Hong Kong,15068,1989,1,Melbourne → Hong Kong
Melbourne,Honolulu,6781,1989,1,Melbourne → Honolulu
Melbourne,Jakarta,2267,1989,1,Melbourne → Jakarta
Melbourne,Kuala Lumpur,7182,1989,1,Melbourne → Kuala Lumpur
Melbourne,London,7379,1989,1,Melbourne → London
Melbourne,Los Angeles,8041,1989,1,Melbourne → Los Angeles
Melbourne,Manchester,603,1989,1,Melbourne → Manchester
